path_id,index,x,y,z
19,10,673.0304,209.2069,187.1094
19,11,684.7504,211.7842,187.1094
19,12,695.9813,216.011,187.1094
19,13,701.8578,226.4736,187.1094
19,14,693.1638,234.7449,187.1094
19,15,688.2562,245.6954,187.1094
19,16,698.2978,252.2655,187.1094
19,17,707.5403,259.919,187.1094
19,18,705.0358,271.6548,187.1094
19,19,694.1479,276.7001,187.1094
19,20,682.457,279.4059,187.1094
19,21,670.5198,280.6321,187.1094
